Date,Open,High,Low,Close,Adj Close,Volume
1992-01-02,5.484375,5.5625,5.359375,5.453125,2.5633838176727295,1799200
1992-01-03,5.453125,5.5625,5.421875,5.4375,2.5560407638549805,2748800
1992-01-06,5.4375,5.609375,5.4375,5.453125,2.5633838176727295,1587200
1992-01-07,5.453125,5.5,5.421875,5.484375,2.578073501586914,1440800
1992-01-08,5.484375,5.5,5.453125,5.453125,2.5633838176727295,2921600
1992-01-09,5.453125,5.484375,5.421875,5.453125,2.5633838176727295,1564000
1992-01-10,5.453125,5.453125,5.375,5.390625,2.5340046882629395,1891200
1992-01-13,5.375,5.375,5.21875,5.21875,2.4532089233398438,2840000
1992-01-14,5.21875,5.328125,5.15625,5.328125,2.5136544704437256,2720800
1992-01-15,5.390625,5.671875,5.390625,5.640625,2.661083936691284,4092000
1992-01-16,5.640625,5.96875,5.625,5.890625,2.7790260314941406,6253600
1992-01-17,5.890625,5.953125,5.875,5.9375,2.8011419773101807,4531200
1992-01-20,5.9375,6.046875,5.84375,6.03125,2.845369338989258,4936000
1992-01-21,5.953125,5.953125,5.734375,5.84375,2.75691294670105,5636000
1992-01-22,5.84375,5.890625,5.71875,5.859375,2.764284133911133,3180000
1992-01-23,5.859375,5.890625,5.78125,5.859375,2.764284133911133,2755200
1992-01-24,5.859375,5.890625,5.828125,5.84375,2.75691294670105,1332800
1992-01-27,5.859375,5.9375,5.859375,5.9375,2.8011419773101807,1634400
1992-01-28,5.9375,5.9375,5.8125,5.84375,2.75691294670105,2193600
1992-01-29,5.828125,5.828125,5.78125,5.796875,2.7347984313964844,3416000
1992-01-30,5.796875,5.84375,5.78125,5.84375,2.75691294670105,1379200
1992-01-31,5.84375,5.84375,5.78125,5.84375,2.75691294670105,1660800
1992-02-03,5.84375,5.921875,5.828125,5.84375,2.75691294670105,2548800
1992-02-04,5.875,5.96875,5.875,5.96875,2.815882921218872,3292800
1992-02-05,5.96875,6.046875,5.890625,6.015625,2.8379969596862793,4106400
1992-02-06,6.0625,6.125,6.0625,6.125,2.8895978927612305,3984000
1992-02-07,6.125,6.125,5.9375,5.9375,2.8011419773101807,3476800
1992-02-10,5.96875,6.234375,5.96875,6.234375,2.9411990642547607,2770400
1992-02-11,6.234375,6.234375,6.140625,6.15625,2.904341697692871,3962400
1992-02-12,6.15625,6.40625,6.140625,6.34375,2.9927971363067627,4196800
1992-02-13,6.34375,6.390625,6.234375,6.265625,2.9559409618377686,3148800
1992-02-14,6.265625,6.359375,6.234375,6.328125,2.9854257106781006,1676800
1992-02-18,6.328125,6.4375,6.265625,6.40625,3.022284507751465,3243200
1992-02-19,6.40625,6.59375,6.390625,6.578125,3.1033687591552734,2980800
1992-02-20,6.5625,6.5625,6.453125,6.53125,3.081254720687866,4834400
1992-02-21,6.5,6.5,6.296875,6.34375,2.9927971363067627,3500800
1992-02-24,6.34375,6.46875,6.34375,6.4375,3.037027597427368,1348800
1992-02-25,6.40625,6.40625,6.203125,6.25,2.9485692977905273,3027200
1992-02-26,6.25,6.3125,6.21875,6.296875,2.970684289932251,2352800
1992-02-27,6.296875,6.296875,6.140625,6.140625,2.89697003364563,1726400
1992-02-28,6.140625,6.234375,6.078125,6.109375,2.8822262287139893,1676000
1992-03-02,6.15625,6.359375,6.15625,6.359375,3.000171422958374,1295200
1992-03-03,6.359375,6.484375,6.28125,6.3125,2.9780540466308594,3111200
1992-03-04,6.328125,6.421875,6.328125,6.375,3.007540464401245,2194400
1992-03-05,6.34375,6.34375,6.21875,6.234375,2.9411990642547607,2128800
1992-03-06,6.21875,6.21875,6.15625,6.1875,2.9190845489501953,1332800
1992-03-09,6.15625,6.15625,6.09375,6.140625,2.89697003364563,1922400
1992-03-10,6.140625,6.171875,6.015625,6.03125,2.845369338989258,3696800
1992-03-11,6.03125,6.109375,5.875,5.96875,2.815882921218872,3056800
1992-03-12,5.96875,5.984375,5.890625,5.9375,2.8011419773101807,2271200
1992-03-13,5.953125,6.125,5.953125,6.125,2.8895978927612305,873600
1992-03-16,6.125,6.140625,6.078125,6.078125,2.8674824237823486,904000
1992-03-17,6.078125,6.078125,6.015625,6.015625,2.8379969596862793,1577600
1992-03-18,6.015625,6.265625,5.96875,6.203125,2.9264559745788574,1888800
1992-03-19,6.203125,6.28125,6.171875,6.203125,2.9264559745788574,1937600
1992-03-20,6.203125,6.234375,6.140625,6.21875,2.9338269233703613,1576000
1992-03-23,6.1875,6.1875,6.140625,6.1875,2.9190845489501953,648000
1992-03-24,6.1875,6.203125,6.140625,6.140625,2.89697003364563,1316000
1992-03-25,6.140625,6.296875,6.140625,6.25,2.9485692977905273,2431200
1992-03-26,6.25,6.34375,6.25,6.34375,2.9927971363067627,1640800
1992-03-27,6.296875,6.296875,6.234375,6.25,2.9485692977905273,1276800
1992-03-30,6.25,6.296875,6.25,6.296875,2.970684289932251,1681600
1992-03-31,6.296875,6.3125,6.25,6.25,2.9485692977905273,2166400
1992-04-01,6.21875,6.21875,6.09375,6.171875,2.9117116928100586,2507200
1992-04-02,6.171875,6.171875,6.015625,6.15625,2.904341697692871,3516800
1992-04-03,6.15625,6.265625,6.03125,6.265625,2.9559409618377686,2826400
1992-04-06,6.265625,6.328125,6.171875,6.25,2.9485692977905273,3516800
1992-04-07,6.25,6.28125,6.140625,6.171875,2.9117116928100586,2319200
1992-04-08,6.15625,6.15625,5.890625,6.0,2.8306262493133545,2242400
1992-04-09,6.0,6.015625,5.953125,6.0,2.8306262493133545,2015200
1992-04-10,6.03125,6.078125,6.03125,6.078125,2.8674824237823486,2380800
1992-04-13,6.078125,6.171875,6.0625,6.15625,2.913328170776367,898400
1992-04-14,6.15625,6.21875,6.078125,6.1875,2.9281160831451416,1705600
1992-04-15,6.453125,6.75,6.453125,6.734375,3.1869161128997803,10740800
1992-04-16,6.734375,6.75,6.625,6.6875,3.164731025695801,3704000
1992-04-20,6.75,7.015625,6.75,7.0,3.312617301940918,4534400
1992-04-21,6.9375,6.9375,6.8125,6.84375,3.2386741638183594,5128000
1992-04-22,6.84375,7.15625,6.796875,7.09375,3.356982469558716,8363200
1992-04-23,7.09375,7.140625,6.984375,7.09375,3.356982469558716,4673600
1992-04-24,7.09375,7.15625,7.015625,7.078125,3.34958815574646,1869600
1992-04-27,7.0,7.0,6.890625,6.953125,3.290433406829834,2159200
1992-04-28,6.953125,7.015625,6.890625,6.96875,3.2978296279907227,2409600
1992-04-29,6.96875,7.015625,6.953125,7.0,3.312617301940918,1784800
1992-04-30,7.0,7.03125,6.90625,7.015625,3.3200106620788574,2114400
1992-05-01,7.015625,7.015625,6.90625,6.90625,3.2682502269744873,2020800
1992-05-04,6.90625,7.015625,6.890625,7.015625,3.3200106620788574,1932800
1992-05-05,6.984375,6.984375,6.6875,6.6875,3.164731025695801,2470400
1992-05-06,6.796875,7.03125,6.796875,7.0,3.312617301940918,3553600
1992-05-07,7.0,7.0625,6.953125,6.953125,3.290433406829834,2048000
1992-05-08,6.953125,7.03125,6.875,6.9375,3.2830395698547363,995200
1992-05-11,6.984375,7.234375,6.984375,7.171875,3.393951654434204,3412000
1992-05-12,7.171875,7.203125,7.109375,7.125,3.3717715740203857,2802400
1992-05-13,7.109375,7.109375,7.03125,7.046875,3.3347997665405273,1644800
1992-05-14,7.046875,7.109375,7.015625,7.0625,3.342194080352783,2807200
1992-05-15,7.0,7.0,6.90625,6.9375,3.2830395698547363,3433600
1992-05-18,6.96875,7.03125,6.96875,7.0,3.312617301940918,1538400
1992-05-19,7.03125,7.140625,7.03125,7.109375,3.3643767833709717,3346400
1992-05-20,7.109375,7.234375,7.109375,7.234375,3.423530340194702,2699200
1992-05-21,7.234375,7.421875,7.21875,7.421875,3.512261390686035,4482400
1992-05-22,7.40625,7.40625,7.28125,7.328125,3.467895030975342,2259200
1992-05-26,7.328125,7.46875,7.328125,7.4375,3.5196549892425537,2611200
1992-05-27,7.4375,7.5,7.375,7.453125,3.5270485877990723,2085600
1992-05-28,7.453125,7.578125,7.421875,7.453125,3.5270485877990723,3897600
1992-05-29,7.453125,7.59375,7.40625,7.546875,3.5714151859283447,3823200
1992-06-01,7.546875,7.671875,7.53125,7.65625,3.6231753826141357,2948800
